id_jogo,nome,data_lancamento,desenvolvedor,publicadora,generos,categorias,plataformas,preco,moeda,jogadores_atuais
526870,Satisfactory,2024-09-10,Coffee Stain Studios,Coffee Stain Publishing,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",windows,107.99,BRL,
1089350,NBA 2K20,2019-09-06,Visual Concepts,2K,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,0.0,FREE,
1811260,EA SPORTS™ FIFA 23,2022-09-30,EA Canada & EA Romania,Electronic Arts,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases",windows,0.0,FREE,
394360,Hearts of Iron IV,2016-06-06,Paradox Development Studio,Paradox Interactive,"Simulation, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","windows, mac, linux",179.99,BRL,
301520,Robocraft,2017-08-24,Freejam,Freejam,"Action, Indie, Massively Multiplayer, RPG, Simulation, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing","windows, mac, linux",0.0,FREE,
582660,Black Desert,2017-11-15,Pearl Abyss,Pearl Abyss,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support",windows,17.46,BRL,
2195250,EA SPORTS FC™ 24,2023-09-28,EA Canada,Electronic Arts,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Adjustable Difficulty, Keyboard Only Option, Stereo Sound, Remote Play Together, HDR available",windows,359.0,BRL,
244210,Assetto Corsa,2014-12-19,Kunos Simulazioni,Kunos Simulazioni,"Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, VR Supported, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing",windows,14.99,BRL,
236850,Europa Universalis IV,2013-08-13,Paradox Development Studio,Paradox Interactive,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","windows, mac, linux",179.99,BRL,
363970,Clicker Heroes,2015-05-13,Playsaurus,Playsaurus,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats","windows, mac",0.0,FREE,
253710,theHunter Classic,2014-06-03,Expansive Worlds,Expansive Worlds,"Action, Adventure, Free To Play, Simulation, Sports","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases",windows,0.0,FREE,
427520,Factorio,2020-08-14,Wube Software LTD.,Wube Software LTD.,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing","windows, mac, linux",101.99,BRL,
1551360,Forza Horizon 5,2021-11-08,Playground Games,Xbox Game Studios,"Action, Adventure, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",windows,16.39,USD,
233450,Prison Architect,2015-10-06,Introversion Software,Paradox Interactive,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","windows, mac, linux",29.99,USD,
286160,Tabletop Simulator,2015-06-05,Berserk Games,Berserk Games,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","windows, mac, linux",25.99,CAD,
1506830,FIFA 22,2021-10-01,EA Canada & EA Romania,Electronic Arts,"Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, In-App Purchases, Partial Controller Support",windows,0.0,FREE,
244850,Space Engineers,2019-02-28,Keen Software House,Keen Software House,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",windows,19.99,USD,
359320,Elite Dangerous,2015-04-02,Frontier Developments,Frontier Developments,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, Co-op, VR Supported, VR Support, In-App Purchases, Partial Controller Support, Remote Play on Tablet, Family Sharing",windows,19.99,USD,
285900,Gang Beasts,2017-12-12,Boneloaf,Boneloaf,"Action, Adventure, Casual, Indie, Simulation","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",19.99,USD,
219740,Don't Starve,2013-04-23,Klei Entertainment,Klei Entertainment,"Adventure, Indie, Simulation","Single-player, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",2.49,USD,
1158310,Crusader Kings III,2020-09-01,Paradox Development Studio,Paradox Interactive,"RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","windows, mac, linux",2769.0,RUB,
648350,Jurassic World Evolution,2018-06-11,Frontier Developments,Frontier Developments,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",windows,44.99,USD,
305620,The Long Dark,2017-08-01,Hinterland Studio Inc.,Hinterland Studio Inc.,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","windows, mac, linux",12.99,CAD,
881100,Noita,2020-10-15,Nolla Games,Nolla Games,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",windows,19.99,USD,
310560,DiRT Rally,2015-12-07,Codemasters,Codemasters,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",0.0,FREE,
464920,Surviving Mars,2018-03-15,Haemimont Games,Paradox Interactive,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing","windows, mac, linux",29.99,USD,
47890,The Sims™ 3,2011-01-27,The Sims Studio,Electronic Arts,Simulation,"Single-player, Family Sharing",windows,79.0,BRL,
433340,Slime Rancher,2017-08-01,Monomi Park,Monomi Park,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",59.99,BRL,
730,Counter-Strike 2,2012-08-21,Valve,Valve,"Action, Free To Play","Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, In-App Purchases, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Valve Anti-Cheat enabled, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Steam Timeline","windows, linux",0.0,FREE,
1172470,Apex Legends™,2020-11-04,Respawn,Electronic Arts,"Action, Adventure, Free To Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Chat Speech-to-text, Playable without Timed Input",windows,0.0,FREE,
578080,PUBG: BATTLEGROUNDS,2017-12-21,PUBG Corporation,"KRAFTON, Inc.","Action, Adventure, Massively Multiplayer, Free To Play","Multi-player, PvP, Online PvP, Stats, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
1623730,Palworld,2024-01-18,Pocketpair,Pocketpair,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",windows,88.99,BRL,
440,Team Fortress 2,2007-10-10,Valve,Valve,"Action, Free To Play","Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, In-App Purchases, Camera Comfort, Color Alternatives, Custom Volume Controls, Stereo Sound, Surround Sound, Partial Controller Support, Valve Anti-Cheat enabled, Stats, Includes level editor, Commentary available, Remote Play on Phone, Remote Play on Tablet","windows, linux",0.0,FREE,
1938090,Call of Duty®,2022-10-27,Treyarch,Activision,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Captions available, In-App Purchases",windows,0.0,FREE,
1063730,New World: Aeternum,2021-09-28,Amazon Games,Amazon Games,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support",windows,327.89,BRL,
2358720,Black Myth: Wukong,2024-08-19,Game Science,Game Science,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Family Sharing",windows,229.99,BRL,
271590,Grand Theft Auto V Legacy,2015-04-13,Rockstar North,Rockstar Games,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV",windows,0.0,FREE,
550,Left 4 Dead 2,2009-11-16,Valve,Valve,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes Source SDK, Commentary available, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing, Steam Timeline","windows, linux",9.75,EUR,
304930,Unturned,2017-07-07,Smartly Dressed Games,Smartly Dressed Games,"Action, Adventure, Casual, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes level editor, Remote Play on Tablet","windows, mac, linux",0.0,FREE,
1599340,Lost Ark,2022-02-11,Smilegate RPG,Amazon Games,"Action, Adventure, Massively Multiplayer, RPG, Free To Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support",windows,0.0,FREE,
236390,War Thunder,2013-08-15,Gaijin Entertainment,Gaijin Network Ltd,"Action, Massively Multiplayer, Simulation, Free To Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, VR Supported, In-App Purchases, Remote Play on Phone, Remote Play on Tablet","windows, mac, linux",0.0,FREE,
2246340,Monster Hunter Wilds,2025-02-27,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",windows,279.0,BRL,
553850,HELLDIVERS™ 2,2024-02-08,Arrowhead Game Studios,PlayStation Publishing LLC,Action,"Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing",windows,199.5,BRL,
230410,Warframe,2013-03-25,Digital Extremes,Digital Extremes,"Action, RPG, Free To Play","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Camera Comfort, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, HDR available",windows,0.0,FREE,
1245620,ELDEN RING,2022-02-24,"FromSoftware, Inc.","FromSoftware, Inc.","Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Steam Cloud, Family Sharing",windows,274.5,BRL,
105600,Terraria,2011-05-16,Re-Logic,Re-Logic,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",32.99,BRL,
2694490,Path of Exile 2,2024-12-06,Grinding Gear Games,Grinding Gear Games,"Action, Adventure, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, Co-op, Online Co-op, Full controller support, HDR available",windows,79.8,BRL,
291550,Brawlhalla,2017-10-17,Blue Mammoth Games,Ubisoft,"Action, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together","windows, mac",0.0,FREE,
1085660,Destiny 2,2019-10-01,Bungie,Bungie,"Action, Adventure, Free To Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support",windows,0.0,FREE,
359550,Tom Clancy's Rainbow Six® Siege X,2015-12-01,Ubisoft Montreal,Ubisoft,"Action, Free To Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
252490,Rust,2018-02-08,Facepunch Studios,Facepunch Studios,"Action, Adventure, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Valve Anti-Cheat enabled, Stats, Remote Play on Tablet","windows, mac",119.99,BRL,
552990,World of Warships,2017-11-15,Wargaming Group Limited,Wargaming Group Limited,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud",windows,0.0,FREE,
346110,ARK: Survival Evolved,2017-08-27,Studio Wildcard,Studio Wildcard,"Action, Adventure, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Co-op, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Remote Play on Tablet, Family Sharing","windows, mac",14.79,EUR,
242760,The Forest,2018-04-30,Endnight Games Ltd,Endnight Games Ltd,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Tracked Controller Support, VR Supported, Partial Controller Support, Steam Cloud, Family Sharing",windows,16.79,EUR,
1491000,War Robots: Frontiers,2025-03-04,MY.GAMES,MY.GAMES,"Action, Simulation, Free To Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Full controller support, In-App Purchases, Camera Comfort, Color Alternatives, Custom Volume Controls, Stereo Sound, Surround Sound",windows,0.0,FREE,
238960,Path of Exile,2013-10-23,Grinding Gear Games,Grinding Gear Games,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","windows, mac",0.0,FREE,
218620,PAYDAY 2,2013-08-13,OVERKILL - a Starbreeze Studio.,Starbreeze Publishing AB,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, In-App Purchases, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, linux",32.99,BRL,
291480,Warface: Clutch,2014-07-01,MY.GAMES,MY.GAMES,"Action, Massively Multiplayer, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases",windows,0.0,FREE,
901583,Grand Theft Auto IV: Complete Edition,,Rockstar North,Rockstar Games,"Action, Adventure","Single-player, Multi-player, Partial Controller Support",windows,0.0,FREE,
899770,Last Epoch,2024-02-21,Eleventh Hour Games,Eleventh Hour Games,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, In-App Purchases, Steam Cloud",windows,99.99,BRL,
340,Half-Life 2: Lost Coast,2005-10-27,Valve,Valve,Action,"Single-player, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Commentary available, Family Sharing","windows, linux",0.0,FREE,
381210,Dead by Daylight,2016-06-14,Behaviour Interactive Inc.,Behaviour Interactive Inc.,Action,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",windows,59.97,BRL,
990080,Hogwarts Legacy,2023-02-10,Avalanche Software,Warner Bros. Games,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, HDR available, Family Sharing",windows,249.99,BRL,
1097150,Fall Guys,2020-08-03,Mediatonic,,"Action, Casual, Indie, Massively Multiplayer, Sports","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
49520,Borderlands 2,2012-09-20,Gearbox Software,2K,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",11.24,BRL,
892970,Valheim,2021-02-02,Iron Gate AB,Coffee Stain Publishing,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Remote Play on Tablet, Family Sharing","windows, mac, linux",79.09,BRL,
739630,Phasmophobia,2020-09-18,Kinetic Games,Kinetic Games,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Camera Comfort, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",windows,19.99,USD,
444090,Paladins®,2018-05-08,Evil Mojo Games,Hi-Rez Studios,"Action, Adventure, Massively Multiplayer, Strategy, Free To Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
1203220,NARAKA: BLADEPOINT,2021-08-11,24 Entertainment,NetEase Games Global,"Action, Adventure, Massively Multiplayer","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, HDR available",windows,0.0,FREE,
320,Half-Life 2: Deathmatch,2004-11-01,Valve,Valve,Action,"Multi-player, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Valve Anti-Cheat enabled, Includes Source SDK, Family Sharing","windows, linux",0.0,FREE,
70,Half-Life,1998-11-19,Valve,Valve,Action,"Single-player, Multi-player, PvP, Online PvP, Full controller support, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Remote Play on Phone, Remote Play on Tablet, Family Sharing","windows, mac, linux",20.69,BRL,
582010,Monster Hunter: World,2018-08-08,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, HDR available, Family Sharing",windows,32.67,BRL,
227940,Heroes & Generals,2016-10-18,TLM Partners,TLM Partners,"Action, Free To Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Stats, Family Sharing",windows,0.0,FREE,
252950,Rocket League®,2015-07-06,Psyonix LLC,Psyonix LLC,"Action, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,0.0,FREE,
1966720,Lethal Company,2023-10-23,Zeekerss,Zeekerss,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing",windows,32.99,BRL,
1174180,Red Dead Redemption 2,2019-12-05,Rockstar Games,Rockstar Games,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",windows,79.99,CAD,
1517290,Battlefield™ 2042,2021-11-19,DICE,Electronic Arts,"Action, Adventure, Casual","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Color Alternatives, Custom Volume Controls, Stereo Sound, Surround Sound, HDR available",windows,249.0,BRL,
1240440,Halo Infinite,2021-11-15,343 Industries,Xbox Game Studios,"Action, Free To Play","Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Includes level editor, Remote Play on TV",windows,0.0,FREE,
304930,Unturned,2017-07-07,Smartly Dressed Games,Smartly Dressed Games,"Action, Adventure, Casual, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes level editor, Remote Play on Tablet","windows, mac, linux",0.0,FREE,
431960,Wallpaper Engine,2018-11-16,Wallpaper Engine Team,Wallpaper Engine Team,"Casual, Indie, Animation & Modeling, Design & Illustration, Photo Editing, Utilities","Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Workshop, Includes level editor",windows,174.95,PHP,
438100,VRChat,2017-02-01,VRChat Inc.,VRChat Inc.,"Adventure, Casual, Massively Multiplayer, Simulation, Sports, Free To Play, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Tracked Controller Support, VR Supported, In-App Purchases",windows,0.0,FREE,
945360,Among Us,2018-11-16,Innersloth,Innersloth,Casual,"Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",windows,14.99,BRL,
1097150,Fall Guys,2020-08-03,Mediatonic,,"Action, Casual, Indie, Massively Multiplayer, Sports","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
1517290,Battlefield™ 2042,2021-11-19,DICE,Electronic Arts,"Action, Adventure, Casual","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Color Alternatives, Custom Volume Controls, Stereo Sound, Surround Sound, HDR available",windows,249.0,BRL,
304050,Trove,2015-07-09,gamigo US Inc.,gamigo US Inc.,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Adjustable Text Size, Custom Volume Controls, Playable without Timed Input, Save Anytime, Partial Controller Support",windows,0.0,FREE,
204360,Castle Crashers®,2012-09-26,The Behemoth,The Behemoth,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",16.99,CAD,
1794680,Vampire Survivors,2022-10-20,poncle,poncle,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","windows, mac",4.99,USD,
211820,Starbound,2016-07-22,Chucklefish,Chucklefish,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing","windows, mac, linux",14.99,USD,
